"cty_name","year","logGDPcp","regime","oil","metal","illit","life"
"Cambodia",1983,NA,-7,NA,NA,NA,NA
"Cambodia",1984,NA,-7,NA,NA,NA,NA
"Cambodia",1985,NA,-7,NA,NA,NA,NA
"Cambodia",1986,NA,-7,NA,NA,NA,NA
"Cambodia",1987,6.7119126,-7,NA,NA,NA,48.5146
"Cambodia",1988,6.842742,-7,NA,NA,NA,NA
"Cambodia",1989,6.8529096,-7,NA,NA,NA,NA
"Cambodia",1990,6.842742,-7,NA,NA,NA,50.3146
"Cambodia",1991,6.9118347,0,NA,NA,NA,NA
"Cambodia",1992,6.9853616,0,NA,NA,NA,51.5146
"Cambodia",1993,7.020192,1,NA,NA,NA,NA
"Cambodia",1994,7.0455413,1,NA,NA,NA,NA
"Cambodia",1995,7.117947,1,NA,NA,NA,NA
"Cambodia",1996,7.1708484,1,NA,NA,NA,NA
"Cambodia",1997,7.1560173,-7,NA,NA,NA,53.9659
"Korea, Rep.",1966,5.891644,3,0.039449364,0.73910314,NA,NA
"Korea, Rep.",1967,5.963579,3,0.037583105,0.6172521,NA,57.6585
"Korea, Rep.",1968,6.1025586,3,0.038479745,0.5620203,NA,NA
"Korea, Rep.",1969,6.251904,3,0.06453506,0.5154372,NA,NA
"Korea, Rep.",1970,6.4441314,3,0.09817707,0.5268549,13.4,59.9268
"Korea, Rep.",1971,6.5736804,3,0.11435955,0.37171218,NA,NA
"Korea, Rep.",1972,6.638568,1,0.16952585,0.35761762,NA,61.439
"Korea, Rep.",1973,6.8079348,1,0.2602652,0.36405882,NA,NA
"Korea, Rep.",1974,6.9641356,1,0.5685766,0.39090967,NA,NA
"Korea, Rep.",1975,7.098376,1,0.48966753,0.31001097,10,NA
"Korea, Rep.",1976,7.2723985,1,0.49681643,0.28478038,NA,NA
"Korea, Rep.",1977,7.425954,1,0.312928,0.29649422,NA,65.522
"Korea, Rep.",1978,7.6024013,1,0.080606915,0.24068716,NA,NA
"Korea, Rep.",1979,7.7527647,2,0.02786709,0.21807216,NA,NA
"Korea, Rep.",1980,7.765569,-5,0.052941557,0.31408864,7.3,66.842
"Korea, Rep.",1981,7.894318,1,0.22696164,0.287073,NA,NA
"Korea, Rep.",1982,8.026824,1,0.3814098,0.28317448,NA,67.722
"Korea, Rep.",1983,8.151334,1,0.6479281,0.30899602,NA,NA
"Korea, Rep.",1984,8.260493,1,0.88107115,0.2360954,NA,NA
"Korea, Rep.",1985,8.346879,1,0.98493475,0.21959232,5.6,NA
"Korea, Rep.",1986,8.473451,0,0.5689636,0.21065381,NA,NA
"Korea, Rep.",1987,8.612322,0,0.5280147,0.25435495,NA,69.2732
"Korea, Rep.",1988,8.757154,9,0.30737984,0.28778338,NA,NA
"Korea, Rep.",1989,8.8872385,9,0.29346192,0.29818055,NA,NA
"Korea, Rep.",1990,9.020511,9,0.2584149,0.21439777,4.2,70.2844
"Korea, Rep.",1991,9.143987,9,0.49994132,0.17358217,NA,NA
"Korea, Rep.",1992,9.114527,9,0.54710174,0.20762928,NA,70.9585
"Korea, Rep.",1993,9.184724,9,0.5441583,0.1897427,NA,NA
"Korea, Rep.",1994,9.276648,9,0.44916797,0.24232991,NA,NA
"Korea, Rep.",1995,9.376359,9,0.5326936,0.2785709,3.1,NA
"Korea, Rep.",1996,9.439992,0,0.79631937,0.24326035,NA,NA
"Korea, Rep.",1997,9.477342,0,NA,NA,2.78,72.3122
"Kuwait",1966,NA,-9,0.014049838,0.041764803,NA,NA
"Kuwait",1967,NA,-9,0,0.02790048,NA,64.4024
"Kuwait",1968,NA,-9,0.05655397,0.042547844,NA,NA
"Kuwait",1969,NA,-9,0.019613424,0.051723536,NA,NA
"Kuwait",1970,NA,-9,62.191067,0.07855638,43,66.1117
"Kuwait",1971,NA,-8,62.711475,0.030298334,NA,NA
"Kuwait",1972,NA,-8,64.24652,0.027990103,NA,67.2512
"Kuwait",1973,NA,-8,64.62432,0.07251422,NA,NA
"Kuwait",1974,NA,-8,79.674324,0.06689841,NA,NA
"Kuwait",1975,9.1250105,-8,69.92217,0.052117478,38.5,NA
"Kuwait",1976,9.161868,-10,67.25254,0.054687597,NA,NA
"Kuwait",1977,9.132285,-10,60.96901,0.043408122,NA,69.5488
"Kuwait",1978,9.219481,-10,59.568462,0.064465,NA,NA
"Kuwait",1979,9.402775,-10,66.79357,0.11820618,NA,NA
"Kuwait",1980,9.887358,-10,63.398693,0.111808285,32.4,70.7795
"Kuwait",1981,9.710146,-8,54.383553,0.11882338,NA,NA
"Kuwait",1982,9.521421,-8,38.07662,0.115596436,NA,71.6
"Kuwait",1983,9.453757,-8,43.73519,0.14648718,NA,NA
"Kuwait",1984,9.494767,-8,46.829292,0.12956907,NA,NA
"Kuwait",1985,9.481436,-8,NA,NA,25.5,NA
"Kuwait",1986,9.213236,-10,NA,0.09877874,NA,NA
"Kuwait",1987,9.380336,-10,NA,0.08453685,NA,74.4049
"Kuwait",1988,9.25875,-10,NA,0.08840365,NA,NA
"Kuwait",1989,8.94442,-10,NA,0.077568315,NA,NA
"Kuwait",1990,8.898956,0,34.739723,0.058406867,23.2,75.3017
"Kuwait",1991,8.5375185,-9,7.9483147,0.026553296,NA,NA
"Kuwait",1992,9.416894,-7,31.346243,0.08540212,NA,75.8995
"Kuwait",1993,9.705772,-7,41.769253,0.14096162,NA,NA
"Kuwait",1994,9.777801,-7,45.197548,0.16689245,NA,NA
"Kuwait",1995,9.763033,-7,46.144264,0.14059742,20.8,NA
"Kuwait",1996,NA,-7,45.50635,0.10638782,NA,NA
"Kuwait",1997,NA,-7,39.440193,0.111957826,19.6,76.478
"Lao PDR",1966,NA,0,NA,NA,NA,NA
"Lao PDR",1967,NA,0,NA,NA,NA,40.4171
"Lao PDR",1968,NA,0,NA,NA,NA,NA
"Lao PDR",1969,NA,0,NA,NA,NA,NA
"Lao PDR",1970,NA,0,NA,NA,NA,40.4171
"Lao PDR",1971,NA,0,NA,NA,NA,NA
"Lao PDR",1972,NA,0,NA,NA,NA,40.4171
"Lao PDR",1973,NA,0,NA,NA,NA,NA
"Lao PDR",1974,NA,0,NA,NA,NA,NA
"Lao PDR",1975,NA,-7,NA,NA,NA,NA
"Lao PDR",1976,NA,-7,NA,NA,NA,NA
"Lao PDR",1977,NA,-7,NA,NA,NA,43.5146
"Lao PDR",1978,NA,-7,NA,NA,NA,NA
"Lao PDR",1979,NA,-7,NA,NA,NA,NA
"Lao PDR",1980,NA,-7,NA,NA,NA,44.9839
"Lao PDR",1981,NA,-7,NA,NA,NA,NA
"Lao PDR",1982,NA,-7,NA,NA,NA,45.9634
"Lao PDR",1983,NA,-7,NA,NA,NA,NA
"Lao PDR",1984,7.1252832,-7,NA,NA,NA,NA
"Lao PDR",1985,7.2004247,-7,NA,NA,NA,NA
"Lao PDR",1986,7.2420826,-7,NA,NA,NA,NA
"Lao PDR",1987,7.226936,-7,NA,NA,NA,48.4634
"Lao PDR",1988,7.218177,-7,NA,NA,NA,NA
"Lao PDR",1989,7.3594675,-7,NA,NA,NA,NA
"Lao PDR",1990,7.4036703,-7,NA,NA,NA,49.9707
"Lao PDR",1991,7.4442487,-7,NA,NA,NA,NA
"Lao PDR",1992,6.902252,-7,NA,NA,NA,50.9756
"Lao PDR",1993,6.9492736,-7,NA,NA,NA,NA
"Lao PDR",1994,7.020192,-7,NA,NA,NA,NA
"Lao PDR",1995,7.086412,-7,NA,NA,NA,NA
"Lao PDR",1996,7.1333494,-7,NA,NA,NA,NA
"Lao PDR",1997,7.1634603,-7,NA,NA,NA,53.4634
"Lebanon",1966,NA,2,NA,NA,NA,NA
"Lebanon",1967,NA,2,NA,NA,NA,62.9049
"Lebanon",1968,NA,2,NA,NA,NA,NA
"Lebanon",1969,NA,2,NA,NA,NA,NA
"Lebanon",1970,NA,2,NA,NA,36.9,64.1634
"Lebanon",1971,NA,5,NA,NA,NA,NA
"Lebanon",1972,NA,5,NA,NA,NA,65.0024
"Lebanon",1973,NA,5,NA,NA,NA,NA
"Lebanon",1974,NA,5,NA,NA,NA,NA
"Lebanon",1975,NA,5,NA,NA,31.5,NA
"Lebanon",1976,NA,0,NA,NA,NA,NA
"Lebanon",1977,NA,0,NA,NA,NA,65.0024
"Lebanon",1978,NA,0,NA,NA,NA,NA
"Lebanon",1979,NA,0,NA,NA,NA,NA
"Lebanon",1980,NA,0,NA,NA,27.6,65.0024
"Lebanon",1981,NA,0,NA,NA,NA,NA
"Lebanon",1982,NA,0,NA,NA,NA,65.0024
"Lebanon",1983,NA,0,NA,NA,NA,NA
"Lebanon",1984,NA,0,NA,NA,NA,NA
"Lebanon",1985,NA,0,NA,NA,23.7,NA
"Lebanon",1986,NA,0,NA,NA,NA,NA
"Lebanon",1987,NA,0,NA,NA,NA,67.0024
"Lebanon",1988,NA,0,NA,NA,NA,NA
"Lebanon",1989,7.7434607,0,NA,NA,NA,NA
"Lebanon",1990,7.955874,0,NA,NA,19.6,67.9024
"Lebanon",1991,8.30393,0,NA,NA,NA,NA
"Lebanon",1992,8.379248,-3,NA,NA,NA,68.5024
"Lebanon",1993,8.453379,-3,NA,NA,NA,NA
"Lebanon",1994,8.5299835,-3,NA,NA,NA,NA
"Lebanon",1995,8.602896,-3,NA,NA,16.6,NA
"Lebanon",1996,8.6340475,-3,NA,NA,NA,NA
"Lebanon",1997,8.654289,-3,NA,NA,15.56,69.8561
"Liberia",1966,5.7462034,-7,0.047727127,35.53182,NA,NA
"Liberia",1967,5.8081427,-7,0.006676791,36.57906,NA,44.9634
"Liberia",1968,5.869297,-6,0.025626546,36.220387,NA,NA
"Liberia",1969,5.9788857,-6,0.004393709,37.74283,NA,NA
"Liberia",1970,5.9584246,-7,0.0010530112,38.332195,81.6,46.4634
"Liberia",1971,6.107023,-7,0.000256048,38.787533,NA,NA
"Liberia",1972,6.0234475,-7,0.022743799,40.571148,NA,47.4634
"Liberia",1973,6.1484685,-6,0.0070036035,50.011753,NA,NA
"Liberia",1974,6.2461066,-7,0.035221737,47.330574,NA,NA
"Liberia",1975,6.285998,-6,0.023102107,43.063187,77.4,NA
"Liberia",1976,6.403574,-6,0.034313533,45.363926,NA,NA
"Liberia",1977,6.452049,-7,0.0010082347,33.816486,NA,49.4634
"Liberia",1978,6.505784,-6,0.003369949,32.40866,NA,NA
"Liberia",1979,6.565265,-7,0.0009086938,30.916925,NA,NA
"Liberia",1980,6.570883,-7,0.62206286,30.78839,72.2,50.6634
"Liberia",1981,6.6821084,-7,0.03189955,31.911367,NA,NA
"Liberia",1982,6.6871085,-7,0.66051686,29.987854,NA,51.4634
"Liberia",1983,6.7393365,-7,0.0481069,26.724424,NA,NA
"Liberia",1984,6.7357802,-6,0.001709249,26.583466,NA,NA
"Liberia",1985,6.7487597,-6,NA,NA,66.6,NA
"Liberia",1986,6.689599,-7,NA,NA,NA,NA
"Liberia",1987,NA,-7,NA,NA,NA,53.4634
"Liberia",1988,NA,-7,NA,NA,NA,NA
"Liberia",1989,NA,-7,NA,NA,NA,NA
"Liberia",1990,NA,0,NA,NA,60.8,45.0634
"Liberia",1991,NA,0,NA,NA,NA,NA
"Liberia",1992,NA,-7,NA,NA,NA,39.4634
"Liberia",1993,NA,-7,NA,NA,NA,NA
"Liberia",1994,NA,-7,NA,NA,NA,NA
"Liberia",1995,NA,-7,NA,NA,54.9,NA
"Liberia",1996,NA,0,NA,NA,NA,NA
"Liberia",1997,NA,1,NA,NA,51.58,47.2707
"Libya",1966,NA,1.5,48.968674,0.047956444,NA,NA
"Libya",1967,NA,1.5,49.263763,0.018856589,NA,50.3659
"Libya",1968,NA,1.5,55.903374,0.020619059,NA,NA
"Libya",1969,NA,1.5,56.837807,0.030483266,NA,NA
"Libya",1970,NA,1.5,58.96903,0.030160975,64.4,51.8937
"Libya",1971,NA,1.5,58.839275,0.0024902679,NA,NA
"Libya",1972,NA,1,53.60518,0.010028414,NA,52.9122
"Libya",1973,NA,0,53.209187,0.012492635,NA,NA
"Libya",1974,NA,0,62.990013,0.0023641298,NA,NA
"Libya",1975,NA,1,53.520367,0.0002574492,55.1,NA
"Libya",1976,NA,1,57.641834,NA,NA,NA
"Libya",1977,NA,1,58.617424,NA,NA,57.6098
"Libya",1978,NA,1.5,51.3554,NA,NA,NA
"Libya",1979,NA,1.5,60.394455,NA,NA,NA
"Libya",1980,NA,1.5,61.63892,NA,47.1,60.4576
"Libya",1981,NA,1,49.138554,NA,NA,NA
"Libya",1982,NA,1.5,NA,NA,NA,62.3561
"Libya",1983,NA,1.5,41.883724,NA,NA,NA
"Libya",1984,NA,1.5,42.88868,0.0002340015,NA,NA
"Libya",1985,NA,1.5,44.33766,NA,39.2,NA
"Libya",1986,NA,1.5,36.366764,0.0002654417,NA,NA
"Libya",1987,NA,1.5,36.63368,0.0004690572,NA,67.0537
"Libya",1988,NA,1.5,29.738573,NA,NA,NA
"Libya",1989,NA,0,35.907665,NA,NA,NA
"Libya",1990,NA,0,NA,NA,32,68.4951
"Libya",1991,NA,0,NA,NA,NA,NA
"Libya",1992,NA,0,NA,NA,NA,69.4561
"Libya",1993,NA,0,NA,NA,NA,NA
"Libya",1994,NA,0,NA,NA,NA,NA
"Libya",1995,NA,0,NA,NA,25.7,NA
"Libya",1996,NA,0,NA,NA,NA,NA
"Libya",1997,NA,0,NA,NA,23.54,70.2024
"Sri Lanka",1966,5.9215784,7,NA,0.09021986,NA,NA
"Sri Lanka",1967,5.9558372,7,NA,0.092028774,NA,64.2317
"Sri Lanka",1968,5.988961,7,NA,0.09950783,NA,NA
"Sri Lanka",1969,6.0544395,7,NA,0.10191803,NA,NA
"Sri Lanka",1970,6.122493,8,NA,0.10142124,19.5,64.678
"Sri Lanka",1971,6.1800165,8,0.034690283,0.10335711,NA,NA
"Sri Lanka",1972,6.177944,8,0.055450965,0.18551716,NA,64.9756
"Sri Lanka",1973,6.285998,8,0.31661293,0.18383127,NA,NA
"Sri Lanka",1974,6.398595,8,1.0994781,0.57535845,NA,NA
"Sri Lanka",1975,6.4769726,8,0.0068296418,0.7754679,17,NA
"Sri Lanka",1976,6.603944,8,0.07765616,0.9862372,NA,NA
"Sri Lanka",1977,6.733402,8,0.07099562,0.9209362,NA,66.7073
"Sri Lanka",1978,6.8690143,6,1.8155452,1.4774753,NA,NA
"Sri Lanka",1979,6.9772816,6,2.820224,1.2073913,NA,NA
"Sri Lanka",1980,7.123673,6,3.9829366,0.2192717,14.7,68.2
"Sri Lanka",1981,7.2137685,6,2.9302356,0.18680102,NA,NA
"Sri Lanka",1982,7.3733745,6,2.73951,0.1793795,NA,69.1951
"Sri Lanka",1983,7.4860525,5,1.8924012,0.16399224,NA,NA
"Sri Lanka",1984,7.5406218,5,2.0848863,0.21437326,NA,NA
"Sri Lanka",1985,7.623153,5,1.8784693,0.22051133,12.9,NA
"Sri Lanka",1986,7.6425242,5,1.0528964,0.29670107,NA,NA
"Sri Lanka",1987,7.6774006,5,0.97145694,0.22707683,NA,70.6951
"Sri Lanka",1988,7.7016525,5,0.16167606,0.28750673,NA,NA
"Sri Lanka",1989,7.7437034,5,0.20580612,0.30403,NA,NA
"Sri Lanka",1990,7.8111634,5,0.16447966,0.37141186,11.3,71.4151
"Sri Lanka",1991,7.8928256,5,0.09204401,0.1521808,NA,NA
"Sri Lanka",1992,7.931285,5,0.0001213842,0.19685559,NA,71.8951
"Sri Lanka",1993,7.5864367,5,0.011540271,0.20678808,NA,NA
"Sri Lanka",1994,7.6476746,5,0.060812958,0.17585887,NA,NA
"Sri Lanka",1995,7.7096815,5,NA,NA,9.8,NA
"Sri Lanka",1996,7.747604,5,NA,NA,NA,NA
"Sri Lanka",1997,7.796029,5,NA,NA,9.24,73.0951
"Lesotho",1966,4.955827,9,NA,NA,NA,NA
"Lesotho",1967,5.0039463,9,NA,NA,NA,47.1951
"Lesotho",1968,5.056246,9,NA,NA,NA,NA
"Lesotho",1969,5.0998664,9,NA,NA,NA,NA
"Lesotho",1970,4.983607,-9,NA,NA,36.2,48.5488
"Lesotho",1971,5.117994,-9,NA,NA,NA,NA
"Lesotho",1972,5.31812,-9,NA,NA,NA,49.4512
"Lesotho",1973,5.5134287,-7,NA,NA,NA,NA
"Lesotho",1974,5.68358,-7,NA,NA,NA,NA
"Lesotho",1975,5.9295893,-7,NA,NA,32,NA
"Lesotho",1976,6.063785,-7,NA,NA,NA,NA
"Lesotho",1977,6.1944056,-7,NA,NA,NA,51.7073
"Lesotho",1978,6.375025,-7,NA,NA,NA,NA
"Lesotho",1979,6.3885612,-7,NA,NA,NA,NA
"Lesotho",1980,6.464588,-7,NA,NA,28.6,53.178
"Lesotho",1981,6.610696,-7,NA,NA,NA,NA
"Lesotho",1982,6.719013,-7,NA,NA,NA,54.1585
"Lesotho",1983,6.7214255,-7,NA,NA,NA,NA
"Lesotho",1984,6.818924,-7,NA,NA,NA,NA
"Lesotho",1985,6.8824377,-7,NA,NA,25,NA
"Lesotho",1986,6.827629,-7,NA,NA,NA,NA
"Lesotho",1987,6.8373327,-7,NA,NA,NA,56.4659
"Lesotho",1988,6.985642,-7,NA,NA,NA,NA
"Lesotho",1989,6.993933,-7,NA,NA,NA,NA
"Lesotho",1990,6.9411902,-7,NA,NA,21.7,57.5766
"Lesotho",1991,6.978214,-7,NA,NA,NA,NA
"Lesotho",1992,6.934397,-7,NA,NA,NA,58.3171
"Lesotho",1993,7.102304,8,NA,NA,NA,NA
"Lesotho",1994,7.214066,8,NA,NA,NA,NA
"Lesotho",1995,7.2952724,8,NA,NA,18.7,NA
"Lesotho",1996,7.394208,8,NA,NA,NA,NA
"Lesotho",1997,7.510778,8,NA,NA,17.66,55.9683
"Lithuania",1966,NA,0,NA,NA,NA,NA
"Lithuania",1967,NA,0,NA,NA,NA,71.1122
"Lithuania",1968,NA,0,NA,NA,NA,NA
"Lithuania",1969,NA,0,NA,NA,NA,NA
"Lithuania",1970,NA,0,NA,NA,7.5,70.7537
"Lithuania",1971,NA,0,NA,NA,NA,NA
"Lithuania",1972,NA,0,NA,NA,NA,71.0976
"Lithuania",1973,NA,0,NA,NA,NA,NA
"Lithuania",1974,NA,0,NA,NA,NA,NA
"Lithuania",1975,NA,0,NA,NA,5.8,NA
"Lithuania",1976,NA,0,NA,NA,NA,NA
"Lithuania",1977,NA,0,NA,NA,NA,70.5854
"Lithuania",1978,NA,0,NA,NA,NA,NA
"Lithuania",1979,NA,0,NA,NA,NA,NA
"Lithuania",1980,NA,0,NA,NA,3.8,70.7039
"Lithuania",1981,NA,0,NA,NA,NA,NA
"Lithuania",1982,NA,0,NA,NA,NA,70.7829
"Lithuania",1983,NA,0,NA,NA,NA,NA
"Lithuania",1984,NA,0,NA,NA,NA,NA
"Lithuania",1985,NA,0,NA,NA,2.3,NA
"Lithuania",1986,NA,0,NA,NA,NA,NA
"Lithuania",1987,8.331979,0,NA,NA,NA,72.1439
"Lithuania",1988,8.485519,0,NA,NA,NA,72.0415
"Lithuania",1989,8.508965,0,NA,NA,NA,71.4854
"Lithuania",1990,8.604651,0,NA,NA,1.4,71.2829
"Lithuania",1991,8.568924,10,NA,NA,NA,70.5683
"Lithuania",1992,8.374841,10,NA,NA,NA,70.3146
"Lithuania",1993,8.225043,10,NA,NA,NA,69.0073
"Lithuania",1994,8.147744,10,5.519151,0.8561639,NA,68.7024
"Lithuania",1995,8.206924,10,4.4750295,1.9569826,0.8,69.2585
"Lithuania",1996,8.2652645,10,6.32716,1.0610535,NA,70.4146
"Lithuania",1997,8.315713,0,1.5297773,0.82364607,0.68,71.2171
"Luxembourg",1966,7.9054418,10,NA,NA,NA,NA
"Luxembourg",1967,7.874739,10,NA,NA,NA,69.922
"Luxembourg",1968,7.964851,10,NA,NA,NA,NA
"Luxembourg",1969,8.134467,10,NA,NA,NA,NA
"Luxembourg",1970,8.299535,10,NA,NA,NA,70.3376
"Luxembourg",1971,8.309184,10,NA,NA,NA,NA
"Luxembourg",1972,8.417594,10,NA,NA,NA,70.6146
"Luxembourg",1973,8.607399,10,NA,NA,NA,NA
"Luxembourg",1974,8.79921,10,NA,NA,NA,NA
"Luxembourg",1975,8.692658,10,NA,NA,NA,NA
"Luxembourg",1976,8.78966,10,NA,NA,NA,NA
"Luxembourg",1977,8.813141,10,NA,NA,NA,71.8585
"Luxembourg",1978,8.929567,10,NA,NA,NA,NA
"Luxembourg",1979,9.048292,10,NA,NA,NA,NA
"Luxembourg",1980,9.140776,10,NA,NA,NA,72.7044
"Luxembourg",1981,9.215825,10,NA,NA,NA,NA
"Luxembourg",1982,9.304377,10,NA,NA,NA,73.2683
"Luxembourg",1983,9.350711,10,NA,NA,NA,NA
"Luxembourg",1984,9.422301,10,NA,NA,NA,NA
"Luxembourg",1985,9.486076,10,NA,NA,NA,NA
"Luxembourg",1986,9.583695,10,NA,NA,NA,NA
"Luxembourg",1987,9.6046095,10,NA,NA,NA,74.3812
"Luxembourg",1988,9.706681,10,NA,NA,NA,NA
"Luxembourg",1989,9.829087,10,NA,NA,NA,NA
"Luxembourg",1990,9.885119,10,NA,NA,NA,75.1929
"Luxembourg",1991,9.928375,10,NA,NA,NA,75.4634
"Luxembourg",1992,9.959111,10,NA,NA,NA,75.7707
"Luxembourg",1993,10.151297,10,NA,NA,NA,NA
"Luxembourg",1994,10.198023,10,NA,NA,NA,NA
"Luxembourg",1995,10.2470875,10,NA,NA,NA,NA
"Luxembourg",1996,10.271905,10,NA,NA,NA,76.4146
"Luxembourg",1997,NA,10,NA,NA,NA,76.4756
"Latvia",1966,NA,0,NA,NA,NA,NA
"Latvia",1967,NA,0,NA,NA,NA,70.0488
"Latvia",1968,NA,0,NA,NA,NA,NA
"Latvia",1969,NA,0,NA,NA,NA,NA
"Latvia",1970,NA,0,NA,NA,2,69.8922
"Latvia",1971,NA,0,NA,NA,NA,NA
"Latvia",1972,NA,0,NA,NA,NA,69.7878
"Latvia",1973,NA,0,NA,NA,NA,NA
"Latvia",1974,NA,0,NA,NA,NA,NA
"Latvia",1975,7.434593,0,NA,NA,1.6,NA
"Latvia",1976,7.494934,0,NA,NA,NA,NA
"Latvia",1977,7.556856,0,NA,NA,NA,68.978
"Latvia",1978,7.661289,0,NA,NA,NA,NA
"Latvia",1979,7.796029,0,NA,NA,NA,NA
"Latvia",1980,7.935524,0,NA,NA,1.2,69.1302
"Latvia",1981,8.030257,0,NA,NA,NA,NA
"Latvia",1982,8.05792,0,NA,NA,NA,69.2317
"Latvia",1983,8.108174,0,NA,NA,NA,NA
"Latvia",1984,8.201687,0,NA,NA,NA,NA
"Latvia",1985,8.247867,0,NA,NA,0.9,69.8902
"Latvia",1986,8.363738,0,NA,NA,NA,NA
"Latvia",1987,8.465553,0,NA,NA,NA,70.4951
"Latvia",1988,8.56528,0,NA,NA,NA,70.5927
"Latvia",1989,8.61686,0,NA,NA,NA,70.1293
"Latvia",1990,8.620322,0,NA,NA,0.6,69.2732
"Latvia",1991,8.5412655,8,NA,NA,NA,69.1659
"Latvia",1992,8.1723795,8,NA,NA,NA,68.9098
"Latvia",1993,8.051839,8,NA,NA,NA,67.5512
"Latvia",1994,8.093655,8,0.32154375,0.11010714,NA,66.6512
"Latvia",1995,8.125325,8,0.366369,0.1959336,0.5,66.8
"Latvia",1996,8.1777725,0,0.571109,0.26479974,NA,69.3488
"Latvia",1997,8.247867,8,0.31968194,0.64944017,0.46,69.2146
"Morocco",1966,5.9107966,-9,0.04466356,5.4531484,NA,NA
"Morocco",1967,5.963579,-9,0.069782116,5.004538,NA,50.3659
"Morocco",1968,6.082219,-9,0.09870344,4.6133113,NA,NA
"Morocco",1969,6.1590953,-9,0.042255275,4.297046,NA,NA
"Morocco",1970,6.20859,-9,0.047215432,4.021527,80.3,51.8937
"Morocco",1971,6.280396,-9,0.041874036,3.5618672,NA,NA
"Morocco",1972,6.324359,-9,0.025817348,3.7324753,NA,52.9122
"Morocco",1973,6.393591,-9,0.075738035,3.927839,NA,NA
"Morocco",1974,6.53814,-9,0.15462829,13.498071,NA,NA
"Morocco",1975,6.6970344,-9,0.15782638,10.20473,75.6,NA
"Morocco",1976,6.8522425,-9,0.19118325,6.1606536,NA,NA
"Morocco",1977,6.927558,-5,0.18399177,5.2396026,NA,55.7585
"Morocco",1978,7.0273147,-5,0.16042635,4.5946827,NA,NA
"Morocco",1979,7.149132,-5,0.4453651,4.9340005,NA,NA
"Morocco",1980,7.2855067,-5,0.6187767,5.17716,71.5,58.0085
"Morocco",1981,7.329094,-5,0.6871291,5.943595,NA,NA
"Morocco",1982,7.4483337,-5,0.5676737,4.668888,NA,59.5085
"Morocco",1983,7.4564548,-5,0.58680034,4.3632283,NA,NA
"Morocco",1984,7.502738,-5,0.673683,5.1894,NA,NA
"Morocco",1985,7.5786567,-5,0.6540322,4.665844,66.6,NA
"Morocco",1986,7.6690283,-5,0.36441934,3.0414493,NA,NA
"Morocco",1987,7.6657534,-5,0.4107798,2.6761382,NA,62.0085
"Morocco",1988,7.761745,-5,0.3364577,3.1013205,NA,NA
"Morocco",1989,7.809541,-5,0.37848395,3.0004106,NA,NA
"Morocco",1990,7.845416,-5,0.5876574,2.4782064,61.4,63.4778
"Morocco",1991,7.930566,-5,0.38680488,1.9004173,NA,NA
"Morocco",1992,7.9291263,-4,0.4398315,1.6827998,NA,64.4573
"Morocco",1993,7.9725213,-4,0.3669509,1.5771036,NA,NA
"Morocco",1994,8.08484,-4,0.27665433,1.6712617,NA,NA
"Morocco",1995,8.01455,-4,0.31510296,1.6516869,56.1,NA
"Morocco",1996,8.119641,-4,0.21036683,1.6368766,NA,NA
"Morocco",1997,8.075947,-4,0.27115482,2.1033826,54.14,66.6049
"Moldova",1991,NA,1,NA,NA,NA,67.5683
"Moldova",1992,7.679158,5,NA,NA,NA,67.8024
"Moldova",1993,7.6923537,5,NA,NA,NA,67.4146
"Moldova",1994,7.345963,7,0.5268633,0.26301473,NA,65.9585
"Moldova",1995,7.364329,7,0.21160477,0.71762574,2.1,65.6537
"Moldova",1996,7.2952724,7,NA,NA,NA,66.5585
"Moldova",1997,7.3017507,0,NA,NA,1.74,66.5098
"Madagascar",1966,5.9107966,-1,0.07494628,0.4001025,NA,NA
"Madagascar",1967,5.9558372,-1,0.4164509,0.36048144,NA,43.7146
"Madagascar",1968,5.966147,-1,0.38683796,0.32942492,NA,NA
"Madagascar",1969,6.052089,-1,0.38266066,0.45012772,NA,NA
"Madagascar",1970,6.1114674,-1,0.50350213,0.65278715,NA,45.3639
"Madagascar",1971,6.206576,-1,0.44125825,0.5185503,NA,NA
"Madagascar",1972,6.1923623,-3,0.48832446,0.5514027,NA,46.4634
"Madagascar",1973,6.1800165,-3,0.62493217,0.45621744,NA,NA
"Madagascar",1974,6.206576,-3,1.2281959,0.64951456,NA,NA
"Madagascar",1975,6.274762,-6,1.1338903,0.8430666,NA,NA
"Madagascar",1976,6.2709885,-6,1.0753505,0.71309763,NA,NA
"Madagascar",1977,6.340359,-6,0.5603477,0.69598424,NA,49.4634
"Madagascar",1978,6.359574,-6,0.36035207,0.8137972,NA,NA
"Madagascar",1979,6.5117455,-6,0.55233383,0.46287197,NA,NA
"Madagascar",1980,6.5971456,-6,0.5703229,0.34288102,NA,50.6634
"Madagascar",1981,6.555357,-6,0.7093205,0.4522347,NA,NA
"Madagascar",1982,6.6025877,-6,0.7194175,0.39145038,NA,51.4634
"Madagascar",1983,6.616065,-6,0.5891022,0.2821333,NA,NA
"Madagascar",1984,6.6200733,-6,0.27145377,0.30105135,NA,NA
"Madagascar",1985,6.645091,-6,0.396097,0.53661615,NA,NA
"Madagascar",1986,6.6214056,-6,0.21473318,0.51502025,NA,NA
"Madagascar",1987,6.632002,-6,NA,NA,NA,53.4634
"Madagascar",1988,6.6253924,-6,NA,NA,NA,NA
