"congress","district","state","party","name","dwnom1","dwnom2"
93,2,"KENTUCK","Democrat","NATCHER W",-0.254999995231628,0.598999977111816
93,3,"KENTUCK","Democrat","MAZZOLI",-0.171000003814697,-0.123999997973442
93,4,"KENTUCK","Republican","SNYDER G",0.257999986410141,0.270000010728836
93,5,"KENTUCK","Republican","CARTER T",0.0689999982714653,0.119000002741814
93,6,"KENTUCK","Democrat","BRECKINRIDG",-0.209999993443489,0.245000004768372
93,7,"KENTUCK","Democrat","PERKINS C",-0.312999993562698,0.416999995708466
93,1,"LOUISIA","Democrat","HEBERT F",-0.017000000923872,0.925999999046326
93,2,"LOUISIA","Democrat","BOGGS L",-0.298000007867813,0.546000003814697
93,3,"LOUISIA","Republican","TREEN D",0.319000005722046,0.163000002503395
93,4,"LOUISIA","Democrat","WAGGONNER J",0.0920000001788139,1.11000001430511
93,5,"LOUISIA","Democrat","PASSMAN O",-0.0179999992251396,0.899999976158142
93,6,"LOUISIA","Democrat","RARICK J",0.437000006437302,0.898999989032745
93,7,"LOUISIA","Democrat","BREAUX J",-0.090999998152256,0.703999996185303
93,8,"LOUISIA","Democrat","LONG G",-0.263000011444092,0.665000021457672
93,1,"MAINE","Democrat","KYROS P",-0.352999985218048,0.0700000002980232
93,2,"MAINE","Republican","COHEN W",0.0509999990463257,-0.654999971389771
93,1,"MARYLAN","Republican","MILLS W",0.224999994039536,0.129999995231628
93,1,"MARYLAN","Republican","BAUMANN",0.479000002145767,-0.206000000238419
93,2,"MARYLAN","Democrat","LONG C",-0.243000000715256,0.0850000008940697
93,3,"MARYLAN","Democrat","SARBANES P",-0.416000008583069,-0.20100000500679
93,4,"MARYLAN","Republican","HOLT M",0.34400001168251,0.0820000022649765
93,5,"MARYLAN","Republican","HOGAN L",0.141000002622604,-0.101999998092651
93,6,"MARYLAN","Democrat","BYRON G",0.0140000004321337,0.497999995946884
93,7,"MARYLAN","Democrat","MITCHELL P",-0.707000017166138,-0.239999994635582
93,8,"MARYLAN","Republican","GUDE G",-0.103000000119209,-0.898999989032745
93,1,"MASSACH","Republican","CONTE S",-0.0560000017285347,-0.681999981403351
93,2,"MASSACH","Democrat","BOLAND E",-0.314000010490417,-0.0309999994933605
93,3,"MASSACH","Democrat","DONOHUE H",-0.368000000715256,0.0780000016093254
93,4,"MASSACH","Democrat","DRINAN R",-0.458999991416931,-0.731000006198883
93,5,"MASSACH","Republican","CRONIN P",-0.025000000372529,-0.416000008583069
93,6,"MASSACH","Democrat","HARRINGTON",-0.497000008821487,-0.819999992847443
93,7,"MASSACH","Democrat","MACDONALD T",-0.354999989271164,0.00999999977648258
93,8,"MASSACH","Democrat","ONEILL T",-0.449000000953674,0.28600001335144
93,9,"MASSACH","Other","MOAKLEY J",-0.426999986171722,-0.0689999982714653
93,10,"MASSACH","Republican","HECKLER M",-0.0560000017285347,-0.694000005722046
93,11,"MASSACH","Democrat","BURKE J",-0.40200001001358,0.312000006437302
93,12,"MASSACH","Democrat","STUDDS G",-0.404000014066696,-0.606000006198883
93,1,"MICHIGA","Democrat","CONYERS J",-0.697000026702881,-0.652999997138977
93,2,"MICHIGA","Republican","ESCH M",0.0939999967813492,-0.568000018596649
93,3,"MICHIGA","Republican","BROWN C",0.239999994635582,-0.549000024795532
93,4,"MICHIGA","Republican","HUTCHINSON",0.409999996423721,-0.0939999967813492
93,5,"MICHIGA","Republican","FORD G",0.300000011920929,-0.537999987602234
93,5,"MICHIGA","Democrat","VANDERVEEN",-0.356000006198883,-0.142000004649162
93,6,"MICHIGA","Republican","CHAMBERLAIN",0.248999997973442,-0.206000000238419
93,7,"MICHIGA","Republican","RIEGLE D",-0.104999996721745,-0.776000022888184
93,8,"MICHIGA","Republican","HARVEY J",0.126000002026558,-0.509999990463257
93,8,"MICHIGA","Democrat","TRAXLER  B",-0.241999998688698,0.0659999996423721
93,9,"MICHIGA","Republican","VANDERJAGT",0.180000007152557,-0.368000000715256
93,10,"MICHIGA","Republican","CEDERBERG E",0.194999992847443,-0.197999998927116
93,11,"MICHIGA","Republican","RUPPE P",0.131999999284744,-0.504999995231628
93,12,"MICHIGA","Democrat","OHARA J",-0.412000000476837,0.217999994754791
93,13,"MICHIGA","Democrat","DIGGS C",-0.51800000667572,-0.0219999998807907
93,14,"MICHIGA","Democrat","NEDZI L",-0.402999997138977,0.101000003516674
93,15,"MICHIGA","Democrat","FORD W",-0.500999987125397,0.164000004529953
93,16,"MICHIGA","Democrat","DINGELL J",-0.439000010490417,0.391000002622604
93,17,"MICHIGA","Democrat","GRIFFITHS M",-0.28600001335144,0.180000007152557
93,18,"MICHIGA","Republican","HUBER R",0.439000010490417,0.0219999998807907
93,19,"MICHIGA","Republican","BROOMFIELD",0.181999996304512,-0.319999992847443
93,1,"MINNESO","Republican","QUIE A",0.145999997854233,-0.465999990701675
93,2,"MINNESO","Republican","NELSEN A",0.263000011444092,-0.375
93,3,"MINNESO","Republican","FRENZEL B",0.210999995470047,-0.989000022411346
93,4,"MINNESO","Democrat","KARTH J",-0.370000004768372,0.028999999165535
93,5,"MINNESO","Democrat","FRASER D",-0.458999991416931,-0.412000000476837
93,6,"MINNESO","Republican","ZWACH J",0.146999999880791,-0.316000014543533
93,7,"MINNESO","Democrat","BERGLAND B",-0.370000004768372,0.0549999997019768
93,8,"MINNESO","Democrat","BLATNIK J",-0.40200001001358,0.236000001430511
93,1,"MISSISS","Democrat","WHITTEN J",-0.155000001192093,0.957000017166138
93,2,"MISSISS","Democrat","BOWEN D",-0.025000000372529,0.764999985694885
93,3,"MISSISS","Democrat","MONTGOMERY",0.13400000333786,1.00100004673004
93,4,"MISSISS","Republican","COCHRAN T",0.184000000357628,0.300000011920929
93,5,"MISSISS","Republican","LOTT T",0.243000000715256,0.446999996900558
93,1,"MISSOUR","Democrat","CLAY W",-0.523999989032745,-0.560999989509583
93,2,"MISSOUR","Democrat","SYMINGTON J",-0.321000009775162,0.12899999320507
93,3,"MISSOUR","Democrat","SULLIVAN L",-0.308999985456467,0.363999992609024
93,4,"MISSOUR","Democrat","RANDALL W",-0.125,0.638000011444092
93,5,"MISSOUR","Democrat","BOLLING R",-0.5,0.291999995708466
93,6,"MISSOUR","Democrat","LITTON J",-0.236000001430511,0.303999990224838
93,7,"MISSOUR","Republican","TAYLOR G",0.35699999332428,0.437999993562698
93,8,"MISSOUR","Democrat","ICHORD R",0.096000000834465,0.736000001430511
93,9,"MISSOUR","Democrat","HUNGATE W",-0.314000010490417,0.416999995708466
93,10,"MISSOUR","Democrat","BURLISON B",-0.379000008106232,0.925999999046326
93,1,"MONTANA","Republican","SHOUP D",0.18299999833107,0.0419999994337559
93,2,"MONTANA","Democrat","MELCHER L",-0.335999995470047,0.284000009298325
93,1,"NEBRASK","Republican","THONE C",0.157000005245209,-0.207000002264977
93,2,"NEBRASK","Republican","MCCOLLISTER",0.264999985694885,-0.0729999989271164
93,3,"NEBRASK","Republican","MARTIN D",0.33899998664856,0.13400000333786
93,1,"NEVADA","Republican","TOWELL D",0.217999994754791,-0.0430000014603138
93,1,"NEW HAM","Republican","WYMAN L",0.215000003576279,-0.068000003695488
93,2,"NEW HAM","Republican","CLEVELAND J",0.18299999833107,-0.379999995231628
93,1,"NEW JER","Republican","HUNT J",0.254999995231628,-0.0379999987781048
93,2,"NEW JER","Republican","SANDMAN C",0.128000006079674,-0.10700000077486
93,3,"NEW JER","Democrat","HOWARD J",-0.418000012636185,0.0430000014603138
93,4,"NEW JER","Democrat","THOMPSON F",-0.523000001907349,-0.0780000016093254
93,5,"NEW JER","Republican","FRELINGHUYS",0.188999995589256,-0.623000025749207
93,6,"NEW JER","Republican","FORSYTHE E",0.193000003695488,-0.819999992847443
93,7,"NEW JER","Republican","WIDNALL W",0.0700000002980232,-0.335999995470047
93,8,"NEW JER","Democrat","ROE R",-0.308999985456467,0.0920000001788139
93,9,"NEW JER","Democrat","HELSTOSKI H",-0.451999992132187,-0.252000004053116
93,10,"NEW JER","Democrat","RODINO P",-0.458000004291534,-0.159999996423721
93,11,"NEW JER","Democrat","MINISH J",-0.293999999761581,-0.0740000009536743
93,12,"NEW JER","Republican","RINALDO W",-0.0949999988079071,-0.541999995708466
93,13,"NEW JER","Republican","MARAZITI J",0.10700000077486,-0.234999999403954
93,14,"NEW JER","Democrat","DANIELS D",-0.39300000667572,0.250999987125397
93,15,"NEW JER","Democrat","PATTEN E",-0.419999986886978,0.370000004768372
93,1,"NEW MEX","Republican","LUJAN M",0.216000005602837,-0.137999996542931
93,2,"NEW MEX","Democrat","RUNNELS H",0.0560000017285347,0.75900000333786
93,1,"NEW YOR","Democrat","PIKE O",-0.163000002503395,-0.164000004529953
93,2,"NEW YOR","Republican","GROVER J",0.243000000715256,-0.261000007390976
93,3,"NEW YOR","Republican","RONCALLO A",0.150999993085861,-0.349000006914139
93,4,"NEW YOR","Republican","LENT N",0.108000002801418,-0.379999995231628
93,5,"NEW YOR","Republican","WYDLER J",0.219999998807907,-0.657999992370605
93,6,"NEW YOR","Democrat","WOLFF L",-0.273999989032745,-0.245000004768372
93,7,"NEW YOR","Democrat","ADDABBO J",-0.391000002622604,-0.0439999997615814
93,8,"NEW YOR","Democrat","ROSENTHAL B",-0.568000018596649,-0.386999994516373
93,9,"NEW YOR","Democrat","DELANEY J",-0.293000012636185,0.377000004053116
93,10,"NEW YOR","Democrat","BIAGGI M",-0.310999989509583,0.248999997973442
93,11,"NEW YOR","Democrat","BRASCO F",-0.430000007152557,-0.028999999165535
93,12,"NEW YOR","Democrat","CHISHOLM S",-0.638000011444092,-0.28099998831749
93,13,"NEW YOR","Democrat","PODELL B",-0.488999992609024,-0.0729999989271164
93,14,"NEW YOR","Democrat","ROONEY J",-0.296000003814697,0.352999985218048
93,15,"NEW YOR","Democrat","CAREY H",-0.372000008821487,-0.316000014543533
93,16,"NEW YOR","Democrat","HOLTZMAN E",-0.524999976158142,-0.851000010967255
93,17,"NEW YOR","Democrat","MURPHY J",-0.370000004768372,0.479000002145767
93,18,"NEW YOR","Democrat","KOCH E",-0.486000001430511,-0.574000000953674
93,19,"NEW YOR","Democrat","RANGEL C",-0.597000002861023,-0.361000001430511
93,20,"NEW YOR","Democrat","ABZUG B",-0.669000029563904,-0.742999970912933
93,21,"NEW YOR","Democrat","BADILLO H",-0.609000027179718,-0.591000020503998
93,22,"NEW YOR","Democrat","BINGHAM J",-0.529999971389771,-0.39300000667572
93,23,"NEW YOR","Republican","PEYSER P",-0.0829999968409538,-0.319000005722046
93,24,"NEW YOR","Democrat","REID O",-0.414000004529953,-0.402999997138977
93,25,"NEW YOR","Republican","FISH H",0.0320000015199184,-0.540000021457672
93,26,"NEW YOR","Republican","GILMAN B",-0.0570000000298023,-0.404000014066696
93,27,"NEW YOR","Republican","ROBISON H",0.185000002384186,-0.920000016689301
93,28,"NEW YOR","Democrat","STRATTON S",-0.130999997258186,0.259999990463257
93,29,"NEW YOR","Republican","KING C",0.287000000476837,0.0750000029802322
93,30,"NEW YOR","Republican","MCEWEN R",0.196999996900558,-0.112000003457069
93,31,"NEW YOR","Republican","MITCHELL D",0.0659999996423721,-0.184000000357628
93,32,"NEW YOR","Democrat","HANLEY J",-0.293000012636185,0.209000006318092
93,33,"NEW YOR","Republican","WALSH W",0.0500000007450581,-0.128000006079674
93,34,"NEW YOR","Republican","HORTON F",-0.0299999993294477,-0.386999994516373
93,35,"NEW YOR","Republican","CONABLE B",0.293000012636185,-0.727999985218048
93,36,"NEW YOR","Republican","SMITH H",0.231000006198883,-0.633000016212463
93,37,"NEW YOR","Democrat","DULSKI T",-0.204999998211861,0.105999998748302
93,38,"NEW YOR","Republican","KEMP J",0.241999998688698,-0.248999997973442
93,39,"NEW YOR","Republican","HASTINGS J",0.202999994158745,-0.360000014305115
93,1,"NORTH C","Democrat","JONES W",-0.0810000002384186,0.984000027179718
93,2,"NORTH C","Democrat","FOUNTAIN L",-0.00100000004749745,0.66100001335144
93,3,"NORTH C","Democrat","HENDERSON D",-0.0769999995827675,0.947000026702881
93,4,"NORTH C","Democrat","ANDREWS I",-0.10700000077486,0.545000016689301
93,5,"NORTH C","Republican","MIZELL W",0.254000008106232,0.229000002145767
93,6,"NORTH C","Democrat","PREYER R",-0.229000002145767,0.35699999332428
93,7,"NORTH C","Democrat","ROSE C",-0.284000009298325,0.829999983310699
93,8,"NORTH C","Republican","RUTH E",0.305999994277954,0.287000000476837
93,9,"NORTH C","Republican","MARTIN J",0.314999997615814,-0.224999994039536
93,10,"NORTH C","Republican","BROYHILL J",0.236000001430511,-0.028999999165535
93,11,"NORTH C","Democrat","TAYLOR R",-0.0529999993741512,0.541999995708466
93,1,"NORTH D","Republican","ANDREWS M",0.0879999995231628,-0.0659999996423721
93,1,"OHIO","Republican","KEATING W",0.216999992728233,-0.483000010251999
93,1,"OHIO","Democrat","LUKEN",-0.140000000596046,-0.0790000036358833
93,2,"OHIO","Republican","CLANCY D",0.367000013589859,0.00700000021606684
93,3,"OHIO","Republican","WHALEN C",-0.199000000953674,-0.647000014781952
93,4,"OHIO","Republican","GUYER T",0.188999995589256,-0.120999999344349
93,5,"OHIO","Republican","LATTA D",0.349000006914139,-0.131999999284744
93,6,"OHIO","Republican","HARSHA W",0.165000006556511,0.0949999988079071
93,7,"OHIO","Republican","BROWN G",0.252999991178513,-0.382999986410141
93,8,"OHIO","Republican","POWELL W",0.361000001430511,0.114000000059605
93,9,"OHIO","Democrat","ASHLEY T",-0.331999987363815,0.0390000008046627
93,10,"OHIO","Republican","MILLER C",0.361999988555908,-0.363999992609024
93,11,"OHIO","Republican","STANTON J",0.0979999974370003,-0.365000009536743
93,12,"OHIO","Republican","DEVINE S",0.467000007629395,0.0140000004321337
93,13,"OHIO","Republican","MOSHER C",0.0500000007450581,-0.991999983787537
93,14,"OHIO","Democrat","SEIBERLING",-0.495999991893768,-0.384999990463257
93,15,"OHIO","Republican","WYLIE C",0.196999996900558,-0.184000000357628
93,16,"OHIO","Republican","REGULA R",0.0500000007450581,-0.217999994754791
93,17,"OHIO","Republican","ASHBROOK J",0.577000021934509,0.166999995708466
93,18,"OHIO","Democrat","HAYS W",-0.342000007629395,0.711000025272369
93,19,"OHIO","Democrat","CARNEY C",-0.449999988079071,0.351000010967255
93,20,"OHIO","Democrat","STANTON J",-0.289000004529953,0.0379999987781048
93,21,"OHIO","Democrat","STOKES L",-0.620999991893768,-0.263999998569489
93,22,"OHIO","Democrat","VANIK C",-0.379999995231628,-0.375
93,23,"OHIO","Republican","MINSHALL W",0.202999994158745,-0.136000007390976
93,1,"OKLAHOM","Democrat","JONES J",-0.0759999975562096,0.833999991416931
93,2,"OKLAHOM","Democrat","MCSPADDEN C",-0.172999992966652,0.955999970436096
93,4,"OKLAHOM","Democrat","STEED T",-0.250999987125397,0.936999976634979
93,5,"OKLAHOM","Democrat","JARMAN J",0.157000005245209,0.48199999332428
93,6,"OKLAHOM","Republican","CAMP J",0.407000005245209,0.273999989032745
93,1,"OREGON","Republican","WYATT W",0.0560000017285347,-0.14300000667572
93,2,"OREGON","Democrat","ULLMAN A",-0.330000013113022,0.44200000166893
93,3,"OREGON","Democrat","GREEN E",-0.0780000016093254,0.256000012159348
93,4,"OREGON","Republican","DELLENBACK",0.216000005602837,-0.915000021457672
93,1,"PENNSYL","Democrat","BARRETT W",-0.486000001430511,0.319999992847443
93,2,"PENNSYL","Democrat","NIX R",-0.541000008583069,0.347000002861023
93,3,"PENNSYL","Democrat","GREEN W",-0.423000007867813,-0.409000009298325
93,4,"PENNSYL","Democrat","EILBERG J",-0.426999986171722,0.159999996423721
93,5,"PENNSYL","Republican","WARE J",0.284000009298325,-0.400999993085861
93,6,"PENNSYL","Democrat","YATRON G",-0.187999993562698,0.068000003695488
93,7,"PENNSYL","Republican","WILLIAMS L",0.181999996304512,-0.128000006079674
93,8,"PENNSYL","Republican","BIESTER E",-0.0509999990463257,-0.782999992370605
93,9,"PENNSYL","Republican","SHUSTER E",0.404000014066696,0.0949999988079071
93,10,"PENNSYL","Republican","MCDADE J",0.017000000923872,-0.451999992132187
93,11,"PENNSYL","Democrat","FLOOD D",-0.367000013589859,0.53600001335144
93,12,"PENNSYL","Republican","SAYLOR J",0.150000005960464,-0.0769999995827675
93,12,"PENNSYL","Democrat","MURTHA",-0.28099998831749,0.699000000953674
93,13,"PENNSYL","Republican","COUGHLIN L",0.12899999320507,-0.887000024318695
93,14,"PENNSYL","Democrat","MOORHEAD W",-0.41100001335144,0.114000000059605
93,15,"PENNSYL","Democrat","ROONEY F",-0.335999995470047,0.243000000715256
93,16,"PENNSYL","Republican","ESHLEMAN E",0.23199999332428,-0.212999999523163
93,17,"PENNSYL","Republican","SCHNEEBELI",0.441000014543533,-0.629999995231628
93,18,"PENNSYL","Republican","HEINZ J",0.0189999993890524,-0.727999985218048
93,19,"PENNSYL","Republican","GOODLING G",0.537000000476837,-0.0590000003576279
93,20,"PENNSYL","Democrat","GAYDOS J",-0.28999999165535,0.375999987125397
93,21,"PENNSYL","Democrat","DENT J",-0.335999995470047,0.573000013828278
93,22,"PENNSYL","Democrat","MORGAN T",-0.375,0.432000011205673
93,23,"PENNSYL","Republican","JOHNSON A",0.17399999499321,-0.103000000119209
93,24,"PENNSYL","Democrat","VIGORITO J",-0.330000013113022,0.33899998664856
93,25,"PENNSYL","Democrat","CLARK F",-0.30799999833107,0.564999997615814
93,1,"RHODE I","Democrat","STGERMAIN F",-0.34799998998642,-0.0509999990463257
93,2,"RHODE I","Democrat","TIERNAN R",-0.377999991178513,0.0260000005364418
93,1,"SOUTH C","Democrat","DAVIS M",-0.174999997019768,0.762000024318695
93,2,"SOUTH C","Republican","SPENCE F",0.233999997377396,0.289000004529953
93,3,"SOUTH C","Democrat","DORN W",0.0109999999403954,0.730000019073486
93,4,"SOUTH C","Democrat","MANN J",-0.00899999961256981,0.412000000476837
93,5,"SOUTH C","Democrat","GETTYS T",-0.0850000008940697,0.839999973773956
93,6,"SOUTH C","Republican","YOUNG E",0.328000009059906,0.328000009059906
93,1,"SOUTH D","Democrat","DENHOLM F",-0.400000005960464,0.779999971389771
93,2,"SOUTH D","Republican","ABDNOR J",0.208000004291534,0.0879999995231628
93,1,"TENNESS","Republican","QUILLEN J",0.225999996066093,0.259999990463257
93,2,"TENNESS","Republican","DUNCAN J",0.187999993562698,0.211999997496605
93,3,"TENNESS","Republican","BAKER L",0.310999989509583,0.29899999499321
93,4,"TENNESS","Democrat","EVINS J",-0.305000007152557,0.906000018119812
93,5,"TENNESS","Democrat","FULTON R",-0.328999996185303,0.342999994754791
93,6,"TENNESS","Republican","BEARD R",0.363000005483627,0.33500000834465
93,7,"TENNESS","Democrat","JONES E",-0.152999997138977,0.882000029087067
93,8,"TENNESS","Republican","KUYKENDALL",0.254999995231628,0.0810000002384186
93,1,"TEXAS","Democrat","PATMAN W",-0.370999991893768,0.859000027179718
93,2,"TEXAS","Democrat","WILSON C",-0.221000000834465,0.560999989509583
93,3,"TEXAS","Republican","COLLINS J",0.626999974250793,0.00499999988824129
93,4,"TEXAS","Democrat","ROBERTS R",-0.0439999997615814,1.09500002861023
93,5,"TEXAS","Republican","STEELMAN A",0.204999998211861,-0.488000005483627
93,6,"TEXAS","Democrat","TEAGUE O",-0.0260000005364418,1.00600004196167
93,7,"TEXAS","Republican","ARCHER B",0.430000007152557,0.0900000035762787
93,8,"TEXAS","Democrat","ECKHARDT B",-0.549000024795532,0.00700000021606684
93,9,"TEXAS","Democrat","BROOKS J",-0.363999992609024,0.779999971389771
93,10,"TEXAS","Democrat","PICKLE J",-0.174999997019768,0.569000005722046
93,11,"TEXAS","Democrat","POAGE W",0.0149999996647239,1.18799996376038
93,12,"TEXAS","Democrat","WRIGHT J",-0.351999998092651,0.728999972343445
93,13,"TEXAS","Republican","PRICE R",0.323000013828278,0.419999986886978
93,14,"TEXAS","Democrat","YOUNG J",-0.25900000333786,0.939999997615814
93,15,"TEXAS","Democrat","DELAGARZA E",-0.180999994277954,0.773999989032745
93,16,"TEXAS","Democrat","WHITE R",-0.104000002145767,0.634999990463257
93,17,"TEXAS","Democrat","BURLESON O",0.165999993681908,1.10899996757507
93,18,"TEXAS","Democrat","JORDAN B",-0.503000020980835,0.331999987363815
93,19,"TEXAS","Democrat","MAHON G",-0.108000002801418,0.874000012874603
93,20,"TEXAS","Democrat","GONZALEZ H",-0.555999994277954,0.837999999523163
93,21,"TEXAS","Democrat","FISHER O",0.104000002145767,0.889999985694885
93,22,"TEXAS","Democrat","CASEY B",-0.0640000030398369,0.884999990463257
93,23,"TEXAS","Democrat","KAZEN A",-0.190999999642372,0.778999984264374
93,24,"TEXAS","Democrat","MILFORD D",0.0399999991059303,0.657999992370605
93,1,"UTAH","Democrat","MCKAY G",-0.238999992609024,0.560999989509583
93,2,"UTAH","Democrat","OWENS W",-0.256000012159348,-0.185000002384186
93,1,"VERMONT","Republican","MALLARY R",0.243000000715256,-0.781000018119812
93,1,"VIRGINI","Democrat","DOWNING T",0.0130000002682209,0.665000021457672
93,2,"VIRGINI","Republican","WHITEHURST",0.187999993562698,0.0439999997615814
93,3,"VIRGINI","Democrat","SATTERFIELD",0.310000002384186,0.85699999332428
93,4,"VIRGINI","Republican","DANIEL R",0.254000008106232,0.307000011205673
93,5,"VIRGINI","Democrat","DANIEL W",0.199000000953674,0.760999977588654
93,6,"VIRGINI","Republican","BUTLER M",0.250999987125397,0.128000006079674
93,7,"VIRGINI","Republican","ROBINSON J",0.328999996185303,0.331000000238419
93,8,"VIRGINI","Republican","PARRIS S",0.233999997377396,-0.0689999982714653
93,9,"VIRGINI","Republican","WAMPLER W",0.143999993801117,0.175999999046326
93,10,"VIRGINI","Republican","BROYHILL J",0.181999996304512,0.184000000357628
93,1,"WASHING","Republican","PRITCHARD J",0.0590000003576279,-0.707000017166138
93,2,"WASHING","Democrat","MEEDS R",-0.462000012397766,0.254000008106232
93,3,"WASHING","Democrat","HANSEN J",-0.386999994516373,0.442999988794327
93,4,"WASHING","Democrat","MCCORMACK M",-0.335999995470047,0.275999993085861
93,5,"WASHING","Democrat","FOLEY T",-0.293000012636185,0.143999993801117
93,6,"WASHING","Democrat","HICKS F",-0.407999992370605,0.584999978542328
93,7,"WASHING","Democrat","ADAMS B",-0.356000006198883,-0.0649999976158142
93,1,"WEST VI","Democrat","MOLLOHAN R",-0.310999989509583,0.657999992370605
93,2,"WEST VI","Democrat","STAGGERS H",-0.335999995470047,0.45100000500679
93,3,"WEST VI","Democrat","SLACK J",-0.241999998688698,0.694999992847443
93,4,"WEST VI","Democrat","HECHLER K",-0.238000005483627,-0.763999998569489
93,1,"WISCONS","Democrat","ASPIN L",-0.377000004053116,-0.358000010251999
93,2,"WISCONS","Democrat","KASTENMEIER",-0.497999995946884,-0.509999990463257
93,3,"WISCONS","Republican","THOMSON V",0.158000007271767,-0.111000001430511
93,4,"WISCONS","Democrat","ZABLOCKI C",-0.351999998092651,0.453000009059906
93,5,"WISCONS","Democrat","REUSS H",-0.479999989271164,-0.231000006198883
93,6,"WISCONS","Republican","STEIGER W",0.252000004053116,-0.888000011444092
93,7,"WISCONS","Democrat","OBEY D",-0.453999996185303,-0.136000007390976
93,8,"WISCONS","Republican","FROELICH H",0.263000011444092,-0.13400000333786
93,9,"WISCONS","Republican","DAVIS G",0.462999999523163,-0.426999986171722
93,1,"WYOMING","Democrat","RONCALIO T",-0.375999987125397,0.352999985218048
94,0,"USA","Republican","FORD",0.513000011444092,-0.857999980449677
94,1,"ALABAMA","Republican","EDWARDS J",0.162000000476837,0.10700000077486
94,2,"ALABAMA","Republican","DICKINSON",0.363000005483627,-0.0149999996647239
94,3,"ALABAMA","Democrat","NICHOLS",-0.0020000000949949,0.907999992370605
94,4,"ALABAMA","Democrat","BEVILL",-0.138999998569489,0.990000009536743
94,5,"ALABAMA","Democrat","JONES R E",-0.321999996900558,0.862999975681305
94,6,"ALABAMA","Republican","BUCHANAN",0.0659999996423721,-0.319000005722046
94,7,"ALABAMA","Democrat","FLOWERS",-0.133000001311302,0.71399998664856
94,1,"ALASKA","Republican","YOUNG DON",0.135000005364418,0.0520000010728836
94,1,"ARIZONA","Republican","RHODES",0.19200000166893,-0.109999999403954
94,2,"ARIZONA","Democrat","UDALL",-0.374000012874603,0.0579999983310699
94,3,"ARIZONA","Republican","STEIGER S",0.527999997138977,0.238999992609024
94,4,"ARIZONA","Republican","CONLAN",0.493999987840652,-0.061999998986721
94,1,"ARKANSA","Democrat","ALEXANDER",-0.305999994277954,0.89300000667572
94,2,"ARKANSA","Democrat","MILLS",-0.222000002861023,0.86599999666214
94,3,"ARKANSA","Republican","HAMMERSCHMI",0.209999993443489,0.230000004172325
94,4,"ARKANSA","Democrat","THORNTON",-0.238999992609024,0.708000004291534
94,1,"CALIFOR","Democrat","JOHNSON H T",-0.425999999046326,0.619000017642975
94,2,"CALIFOR","Republican","CLAUSEN",0.140000000596046,-0.00700000021606684
94,3,"CALIFOR","Democrat","MOSS",-0.630999982357025,0.303000003099442
94,4,"CALIFOR","Democrat","LEGGETT",-0.430999994277954,0.226999998092651
94,5,"CALIFOR","Democrat","BURTON J L",-0.462000012397766,-0.892000019550323
94,6,"CALIFOR","Democrat","BURTON P",-0.638999998569489,-0.272000014781952
94,7,"CALIFOR","Democrat","MILLER G",-0.469999998807907,-0.711000025272369
94,8,"CALIFOR","Democrat","DELLUMS",-0.667999982833862,-0.705999970436096
94,9,"CALIFOR","Democrat","STARK",-0.577000021934509,-0.565999984741211
94,10,"CALIFOR","Democrat","EDWARDS D",-0.620000004768372,-0.360000014305115
94,11,"CALIFOR","Democrat","RYAN",-0.314000010490417,-0.0689999982714653
94,12,"CALIFOR","Republican","MCCLOSKEY",-0.0280000008642673,-0.635999977588654
94,13,"CALIFOR","Democrat","MINETA",-0.462999999523163,0.0500000007450581
94,14,"CALIFOR","Democrat","MCFALL",-0.460999995470047,0.638999998569489
94,15,"CALIFOR","Democrat","SISK",-0.298000007867813,0.633000016212463
94,16,"CALIFOR","Republican","TALCOTT",0.196999996900558,-0.202000007033348
94,17,"CALIFOR","Democrat","KREBS",-0.275000005960464,-0.125
94,18,"CALIFOR","Republican","KETCHUM",0.324000000953674,0.212999999523163
94,19,"CALIFOR","Republican","LAGOMARSINO",0.296000003814697,-0.287000000476837
94,20,"CALIFOR","Republican","GOLDWATER",0.312999993562698,-0.0900000035762787
94,21,"CALIFOR","Democrat","CORMAN",-0.556999981403351,0.254999995231628
94,22,"CALIFOR","Republican","MOORHEAD C",0.358999997377396,-0.14300000667572
94,23,"CALIFOR","Democrat","REES",-0.289000004529953,-0.303000003099442
94,24,"CALIFOR","Democrat","WAXMAN",-0.488999992609024,-0.24099999666214
94,25,"CALIFOR","Democrat","ROYBAL",-0.607999980449677,-0.0930000022053719
94,26,"CALIFOR","Republican","ROUSSELOT",0.561999976634979,0.104000002145767
94,27,"CALIFOR","Republican","BELL",0.159999996423721,-0.254999995231628
94,28,"CALIFOR","Democrat","BURKE Y",-0.570999979972839,-0.119000002741814
94,29,"CALIFOR","Democrat","HAWKINS",-0.544000029563904,-0.229000002145767
94,30,"CALIFOR","Democrat","DANIELSON",-0.44200000166893,0.321000009775162
94,31,"CALIFOR","Democrat","WILSON C H",-0.312999993562698,0.451999992132187
94,32,"CALIFOR","Democrat","ANDERSON G",-0.282000005245209,-0.0700000002980232
94,33,"CALIFOR","Republican","CLAWSON",0.527999997138977,0.0659999996423721
94,34,"CALIFOR","Democrat","HANNAFORD",-0.284000009298325,-0.0399999991059303
94,35,"CALIFOR","Democrat","LLOYD J",-0.247999995946884,0.209000006318092
94,36,"CALIFOR","Democrat","BROWN G E",-0.519999980926514,0.00600000005215406
94,37,"CALIFOR","Republican","PETTIS  S.",0.163000002503395,-0.224000006914139
